grower_id,deliver_date,Bog,LotID,GTL,Rot,Debris,Color,Variety,GTL,Pack Out %,kqf_pre,kqf_final,Lot Pack Out,Useable w3% allow,"Useable 
w 3 % Allow",GTLID,BogID,# Totes,"Ave Bin 
Wgt.",NetWeight
Deca03,10/30/2015,ZPD,"3,490",4593,,,,PD,"1,800",95.90%,5,7,"1,726",,"1,726",,,,,
Deca03,10/30/2015,ZPD,"3,490",4601,,,,PD,"6,000",95.90%,5,7,"5,754",,"5,754",,,,,
Deca03,10/30/2015,ZPD,"3,490",4608,,,,PD,"5,300",95.90%,5,7,"5,083",,"5,083",,,,,
Deca03,10/30/2015,ZPD,"3,490",4615,,,,PD,"5,240",95.90%,5,7,"5,025",,"5,025",,,,,
Hamb03,10/30/2015,winn,"3,501",4614,2.3,0,52,ST,"10,100",97.37%,5,7,"9,834",,"9,834",,,,,
Harj01,10/30/2015,BYRN11,"3,485",4587,4.9,0,36,ST,"49,120",94.23%,5,7,"46,285",,"46,285",,,,,
Harj01,10/30/2015,BYRN11,"3,486",4588,5.6,0,44,ST,"45,400",93.34%,5,7,"42,375",,"42,375",,,,,
Harj01,10/30/2015,BYRN10,"3,489",4592,5.7,0,39,ST,"54,360",93.61%,5,7,"50,884",,"50,884",,,,,
Harj01,10/30/2015,BYRN10,"3,489",4597,5.7,0,39,ST,"50,180",93.61%,5,7,"46,972",,"46,972",,,,,
Harj01,10/30/2015,BYRN10,"3,494",4599,4.4,0,37,ST,"46,480",92.06%,5,7,"42,789",,"42,789",,,,,
Harj01,10/30/2015,BYRN10,"3,494",4603,4.4,0,37,ST,"52,820",92.06%,5,7,"48,626",,"48,626",,,,,
Harj01,10/30/2015,BYRNE9,"3,497",4606,3.7,0,48,ST,"49,480",92.22%,5,7,"45,629",,"45,629",,,,,
Harj01,10/30/2015,BYRNE9,"3,497",4609,3.7,0,48,ST,"46,660",92.22%,5,7,"43,028",,"43,028",,,,,
Harj01,10/30/2015,BYRNE9,"3,497",4611,3.7,0,48,ST,"53,460",92.22%,5,7,"49,299",,"49,299",,,,,
Harj01,10/30/2015,BYRNE9,"3,497",4612,3.7,0,48,ST,"50,360",92.22%,5,7,"46,440",,"46,440",,,,,
Mere01,10/30/2015,BigBog,"3,487",4590,3.8,0,40,MX,"51,940",93.32%,5,7,"48,468",,"48,468",,,,,
Mere01,10/30/2015,BigBog,"3,492",4595,3.7,0,40,MX,"51,740",92.93%,5,7,"48,080",,"48,080",,,,,
Mere01,10/30/2015,BigBog,"3,495",4604,3.2,0,40,MX,"48,520",94.33%,5,7,"45,770",,"45,770",,,,,
Mere01,10/30/2015,BigBog,"3,498",4607,3.6,0,40,ST,"50,640",95.31%,5,7,"48,266",,"48,266",,,,,
Mere01,10/30/2015,BigBog,"3,498",4610,3.6,0,40,ST,"51,300",95.31%,5,7,"48,895",,"48,895",,,,,
Mere01,10/30/2015,BigBog,"3,500",4613,3.1,0,40,ST,"48,840",95.65%,5,7,"46,714",,"46,714",,,,,
Paqu05,10/30/2015,PH4,"3,496",4605,0.4,0,49,HO,"20,000",93.77%,5,7,"18,753",,"18,753",,,,,
Wain03,10/30/2015,2,"3,499",4600,6.5,0,55,ST,"37,540",90.46%,5,7,"33,959",,"32,770",,,,,
Ashl02,10/31/2015,5 H,"3,506",4623,1.78,0,35,HO,"42,840",94.01%,5,7,"40,272",,"40,272",,,,,
Ashl02,10/31/2015,5 H,"3,509",4627,1.6,0,37,HO,"38,280",94.89%,5,7,"36,324",,"36,324",,,,,
Conw02,10/31/2015,4,"3,514",4636,3.7,0,41,ST,"41,800",95.08%,5,7,"39,743",,"39,465",,,,,
Deca01,10/31/2015,STU5,"3,504",4620,3.59,0,51,ST,"10,900",93.89%,5,7,"10,234",,"10,234",,,,,
Deca01,10/31/2015,Joll2,"3,511",4631,25.76,0,60,ST,"54,100",85.49%,5,7,"46,248",,"35,722",,,,,
Deca01,10/31/2015,Joll2,"3,511",4637,25.76,0,60,ST,"5,040",85.49%,5,7,"4,309",,"3,328",,,,,
Deca03,10/31/2015,ZPD,"3,490",4616,,,,PD,"5,820",95.90%,5,7,"5,581",,"5,581",,,,,
Deca03,10/31/2015,ZPD,"3,490",4622,,,,PD,"3,280",95.90%,5,7,"3,145",,"3,145",,,,,
Deca03,10/31/2015,ZPD,"3,490",4633,,,,PD,"6,700",95.90%,5,7,"6,425",,"6,425",,,,,
Harj01,10/31/2015,BYRNE9,"3,502",4617,4.1,0,48,ST,"52,640",93.05%,5,7,"48,983",,"48,983",,,,,
Harj01,10/31/2015,BYRNE7,"3,505",4621,5.55,0,44,ST,"47,180",94.36%,5,7,"44,520",,"43,385",,,,,
Harj01,10/31/2015,BYRNE7,"3,505",4624,5.55,0,44,ST,"50,860",94.36%,5,7,"47,993",,"46,769",,,,,
Harj01,10/31/2015,BYRNE7,"3,507",4625,4.41,0,55,ST,"53,620",95.08%,5,7,"50,983",,"50,983",,,,,
Harj01,10/31/2015,BYRNE7,"3,507",4628,4.41,0,55,ST,"46,700",95.08%,5,7,"44,404",,"44,404",,,,,
Harj01,10/31/2015,BYRNE8,"3,512",4632,4.81,0,41,ST,"51,040",94.64%,5,7,"48,302",,"48,302",,,,,
Harj01,10/31/2015,BYRNE8,"3,512",4635,4.81,0,41,ST,"53,600",94.64%,5,7,"50,725",,"50,725",,,,,
Harj01,10/31/2015,BYRNE8,"3,512",4638,4.81,0,41,ST,"47,360",94.64%,5,7,"44,819",,"44,819",,,,,
Mere01,10/31/2015,BigBog,"3,503",4618,3.06,0,30,ST,"53,480",95.26%,5,7,"50,944",,"50,944",,,,,
Mere01,10/31/2015,BigBog,"3,503",4619,3.06,0,30,ST,"52,700",95.26%,5,7,"50,201",,"50,201",,,,,
Mere01,10/31/2015,BigBog,"3,510",4629,2.44,0,34,ST,"50,680",93.53%,5,7,"47,400",,"47,400",,,,,
Mere01,10/31/2015,BigBog,"3,510",4630,2.44,0,34,ST,"50,300",93.53%,5,7,"47,044",,"47,044",,,,,
Mere01,10/31/2015,BigBog,"3,513",4634,2.5,0,33,ST,"24,440",94.98%,5,7,"23,213",,"23,213",,,,,
Ross03,10/31/2015,PIANO,"3,508",4626,3.8,0,70,MX,"18,960",90.01%,5,7,"17,065",,"16,928",,,,,
Ashl02,11/2/2015,4 S,"3,521",4649,2.7,0,45,ST,"43,320",94.47%,5,7,"40,925",,"40,925",,,,,
Ashl02,11/2/2015,4 S,"3,521",4654,2.7,0,45,ST,"43,860",94.47%,5,7,"41,436",,"41,436",,,,,
Ashl02,11/2/2015,4 S,"3,529",4661,3.33,0,50,ST,"45,460",94.92%,5,7,"43,149",,"43,149",,,,,
Ashl02,11/2/2015,4 S,"3,533",4667,1.5,0,48,ST,"44,760",93.91%,5,7,"42,032",,"42,032",,,,,
Conw02,11/2/2015,4,"3,517",4643,6.96,0,26,ST,"42,560",95.56%,5,7,"40,668",,"39,058",,,,,
Conw02,11/2/2015,4,"3,517",4645,6.96,0,26,ST,"5,720",95.56%,5,7,"5,466",,"5,249",,,,,
Coul01,11/2/2015,HARW,"3,534",4669,6.16,0,72,EB,"29,400",90.39%,5,7,"26,575",,"25,735",,,,,
Deca01,11/2/2015,Joll1,"3,515",4641,13.9,0,51,ST,"23,160",91.84%,5,7,"21,269",,"18,951",,,,,
Deca01,11/2/2015,Joll3,"3,519",4646,18.21,0,37,GR,"23,980",90.43%,5,7,"21,685",,"18,387",,,,,
Deca01,11/2/2015,LP1,"3,522",4650,6.86,0,42,ST,"27,240",95.07%,5,7,"25,897",,"25,897",,,,,
Deca01,11/2/2015,LP1,"3,527",4657,2.73,0,48,ST,"51,340",94.81%,5,7,"48,675",,"48,675",,,,,
Deca01,11/2/2015,LP1,"3,527",4659,2.73,0,48,ST,"14,920",94.81%,5,7,"14,145",,"14,145",,,,,
Deca01,11/2/2015,Joll1,"3,536",4640,9.73,0,61,ST,"49,920",92.89%,5,7,"46,369",,"43,248",,,,,
Deca03,11/2/2015,ZPD,"3,520",4648,,,,PD,"4,940",96.54%,5,7,"4,769",,"4,769",,,,,
Deca03,11/2/2015,ZPD,"3,520",4655,,,,PD,"3,760",96.54%,5,7,"3,630",,"3,630",,,,,
Deca03,11/2/2015,ZPD,"3,520",4668,,,,PD,"6,280",96.54%,5,7,"6,063",,"6,063",,,,,
Deca03,11/2/2015,ZPD,"3,520",4671,,,,PD,"1,640",96.54%,5,7,"1,583",,"1,583",,,,,
Fiel05,11/2/2015,ST,"3,525",4653,2.09,0,45,ST,"15,580",93.52%,5,7,"14,570",,"14,570",,,,,
Fiel05,11/2/2015,ST,"3,525",4664,2.09,0,45,ST,"11,460",93.52%,5,7,"10,717",,"10,717",,,,,
Fran05,11/2/2015,Alderb,"3,532",4666,8.9,0,65,ST,"21,960",96.51%,5,7,"21,194",,"19,944",,,,,
Hamb01,11/2/2015,MH HO,"3,518",4644,4.7,0,27,HO,"14,700",94.29%,5,7,"13,861",,"13,625",,,,,
Harj01,11/2/2015,BYRNE6,"3,516",4639,3.11,0,37,ST,"52,900",93.79%,5,7,"49,617",,"49,617",,,,,
Harj01,11/2/2015,BYRNE6,"3,516",4642,3.11,0,37,ST,"50,040",93.79%,5,7,"46,934",,"46,934",,,,,
Harj01,11/2/2015,BYRNE6,"3,516",4647,3.11,0,37,ST,"46,640",93.79%,5,7,"43,746",,"43,746",,,,,
Harj01,11/2/2015,BYRNE5,"3,524",4652,4,0,31,ST,"53,440",94.61%,5,7,"50,560",,"50,560",,,,,
Harj01,11/2/2015,BYRNE5,"3,528",4658,4.15,0,23,ST,"49,960",95.29%,5,7,"47,606",,"47,606",,,,,
Harj01,11/2/2015,BYRNE5,"3,528",4660,4.15,0,23,ST,"46,260",95.29%,5,7,"44,081",,"44,081",,,,,
Harj01,11/2/2015,BYRNE5,"3,530",4662,5.59,0,30,ST,"53,040",94.33%,5,7,"50,032",,"50,032",,,,,
Harj01,11/2/2015,BYRNE4,"3,535",4670,5.7,0,30,ST,"49,160",95.62%,5,7,"47,007",,"47,007",,,,,
Mill08,11/2/2015,T-6,"3,523",4651,5.2,0,55,HO,"31,720",94.75%,5,7,"30,056",,"29,395",,,,,
Mill08,11/2/2015,T-6,"3,523",4663,5.2,0,55,HO,"18,940",94.75%,5,7,"17,946",,"17,551",,,,,
Wain01,11/2/2015,#5,"3,526",4656,3.56,0,40,ST,"45,380",94.61%,5,7,"42,935",,"42,935",,,,,
Wain01,11/2/2015,#5,"3,531",4665,5.4,0,33,ST,"46,500",93.23%,5,7,"43,353",,"43,353",,,,,
Ashl02,11/3/2015,3 S,"3,554",4690,5.7,0,38,ST,"45,100",94.91%,5,7,"42,804",,"42,804",,,,,
Ashl02,11/3/2015,3 S,"3,558",4696,3.7,0,55,ST,"46,040",95.33%,5,7,"43,890",,"43,890",,,,,
Chan01,11/3/2015,1,"3,548",4683,19.11,0,62,MX,"31,160",87.06%,5,7,"27,129",,"22,759",,,,,
Deca01,11/3/2015,LP2,"3,537",4673,7.1,0,45,ST,"18,980",90.93%,5,7,"17,258",,"16,550",,,,,
Deca01,11/3/2015,ROUN2,"3,538",4674,2.14,0,48,MX,"50,800",93.64%,5,7,"47,568",,"47,568",,,,,
Deca01,11/3/2015,LP2,"3,540",4676,6.1,0,47,ST,"52,100",92.41%,5,7,"48,146",,"46,653",,,,,
Deca01,11/3/2015,LP3,"3,544",4679,5.8,0,56,ST,"28,520",94.10%,5,7,"26,836",,"26,085",,,,,
Deca01,11/3/2015,LP3,"3,549",4684,8.7,0,57,ST,"52,600",93.95%,5,7,"49,420",,"46,603",,,,,
Deca01,11/3/2015,LP3,"3,549",4688,8.7,0,57,ST,"28,340",93.95%,5,7,"26,626",,"25,109",,,,,
Deca01,11/3/2015,ROUN2,"3,550",4685,8.3,0,55,MX,"32,100",93.37%,5,7,"29,973",,"29,973",,,,,
Deca01,11/3/2015,ROUN1,"3,555",4691,5.1,0,51,ST,"38,760",96.36%,5,7,"37,349",,"36,565",,,,,
Deca01,11/3/2015,LP3,"3,556",4692,5.9,0,54,ST,"52,800",93.23%,5,7,"49,225",,"47,797",,,,,
Deca01,11/3/2015,LP3,"3,556",4695,5.9,0,54,ST,"27,800",93.23%,5,7,"25,917",,"25,166",,,,,
Deca03,11/3/2015,ZPD,"3,546",4681,,,,PD,"4,820",97.55%,5,7,"4,702",,"4,702",,,,,
Deca03,11/3/2015,ZPD,"3,546",4694,,,,PD,"5,020",97.55%,5,7,"4,897",,"4,897",,,,,
Harj01,11/3/2015,BYRNE4,"3,539",4675,1.9,0,27,ST,"52,660",94.94%,5,7,"49,996",,"49,996",,,,,
Harj01,11/3/2015,BYRNE3,"3,541",4677,2.6,0,57,ST,"49,860",97.17%,5,7,"48,449",,"48,449",,,,,
Harj01,11/3/2015,BYRNE2,"3,545",4680,2.9,0,47,ST,"53,000",94.22%,5,7,"49,935",,"49,935",,,,,
Harj01,11/3/2015,BYRNE2,"3,547",4682,2.1,0,43,ST,"49,720",93.13%,5,7,"46,306",,"46,306",,,,,
Harj01,11/3/2015,BYRNE3,"3,551",4686,4.4,0,29,ST,"45,680",94.65%,5,7,"43,234",,"43,234",,,,,
Harj01,11/3/2015,BYRNE2,"3,552",4687,3.29,0,33,ST,"52,100",94.23%,5,7,"49,095",,"49,095",,,,,
Harj01,11/3/2015,BYRNE2,"3,553",4689,4.24,0,36,ST,"49,480",92.87%,5,7,"45,953",,"45,953",,,,,
Harj01,11/3/2015,BYRNE1,"3,559",4697,7.8,0,33,ST,"46,620",92.31%,5,7,"43,035",,"40,969",,,,,
Paqu03,11/3/2015,COL2AC,"3,557",4693,3.4,0,43,MX,"1,760",83.64%,5,7,"1,472",,"1,466",,,,,
Wain01,11/3/2015,#2,"3,542",4672,7.7,0,40,ST,"48,160",93.41%,5,7,"44,987",,"42,873",,,,,
Wain01,11/3/2015,4,"3,543",4678,2.9,0,43,ST,"47,340",92.17%,5,7,"43,633",,"43,633",,,,,
Ashl02,11/4/2015,3 S,"3,565",4704,4.21,0,38,ST,"17,600",94.09%,5,7,"16,560",,"16,560",,,,,
Ashl02,11/4/2015,4 H,"3,573",4716,2,0,57,HO,"44,220",95.61%,5,7,"42,279",,"42,279",,,,,
Ashl02,11/4/2015,4 H,"3,576",4719,2.3,0,64,HO,"26,300",94.95%,5,7,"24,972",,"24,972",,,,,
Chan01,11/4/2015,CHAN H,"3,566",4708,2.5,0,28,HO,"28,680",92.74%,5,7,"26,598",,"26,598",,,,,
Chan01,11/4/2015,CHAN H,"3,574",4717,7,0,36,HO,"27,500",93.54%,5,7,"25,724",,"24,695",,,,,
Chan01,11/4/2015,CHAN H,"3,582",4726,4.6,0,41,HO,"10,080",84.37%,5,7,"8,504",,"8,368",,,,,
Deca01,11/4/2015,LP3,"3,562",4699,8.99,0,43,ST,"52,340",93.02%,5,7,"48,685",,"45,769",,,,,
Deca01,11/4/2015,LP3,"3,562",4703,8.99,0,43,ST,"3,040",93.02%,5,7,"2,828",,"2,658",,,,,
Deca01,11/4/2015,ROUN11,"3,564",4700,4.4,0,58,ST,"56,040",93.41%,5,7,"52,348",,"51,615",,,,,
Deca01,11/4/2015,LP4 C,"3,567",4709,5.9,0,58,ST,"54,220",90.71%,5,7,"49,184",,"47,758",,,,,
Deca01,11/4/2015,ROUN10,"3,572",4713,2.7,0,50,ST,"50,360",95.01%,5,7,"47,847",,"47,847",,,,,
Deca01,11/4/2015,LP4 C,"3,575",4718,5.38,0,48,ST,"51,060",90.49%,5,7,"46,206",,"45,106",,,,,
Deca01,11/4/2015,ROUN8,"3,577",4720,6.5,0,53,HO,"36,100",90.48%,5,7,"32,665",,"31,522",,,,,
Deca03,11/4/2015,ZPD,"3,560",4705,,,,PD,"7,080",95.88%,5,7,"6,789",,"6,789",,,,,
Deca03,11/4/2015,ZPD,"3,560",4707,,,,PD,"1,500",95.88%,5,7,"1,438",,"1,438",,,,,
Deca03,11/4/2015,ZPD,"3,560",4714,,,,PD,"7,020",95.88%,5,7,"6,731",,"6,731",,,,,
Deca03,11/4/2015,ZPD,"3,560",4723,,,,PD,"5,960",95.88%,5,7,"5,715",,"5,715",,,,,
Deca03,11/4/2015,ZPD,"3,560",4727,,,,PD,"1,380",95.88%,5,7,"1,323",,"1,323",,,,,
Deca03,11/4/2015,ZPD,"3,563",4706,,,,PD,"3,760",100.11%,5,7,"3,764",,"3,764",,,,,
Deca03,11/4/2015,ZPD,"3,570",4711,,,,PD,"22,300",101.11%,5,7,"22,548",,"22,548",,,,,
Deca03,11/4/2015,ZPD,"3,570",4715,,,,PD,"2,320",101.11%,5,7,"2,346",,"2,346",,,,,
Deca03,11/4/2015,ZPD,"3,579",4722,,,,PD,"17,180",101.82%,5,7,"17,493",,"17,493",,,,,
Deca03,11/4/2015,ZPD,"3,580",4724,,,,PD,"8,140",99.93%,5,7,"8,134",,"8,134",,,,,
Deca03,11/4/2015,ZPD,"3,583",4728,,,,PD,"4,680",102.44%,5,7,"4,794",,"4,794",,,,,
Deca03,11/4/2015,ZPD,"3,584",4729,,,,PD,"2,400",91.44%,5,7,"2,194",,"2,194",,,,,
Hamb03,11/4/2015,winn,"3,568",4702,2.9,0,52,ST,"26,320",95.00%,5,7,"25,004",,"25,004",,,,,
Harj01,11/4/2015,BYRNE1,"3,561",4698,6.84,0,38,ST,"52,380",94.96%,5,7,"49,742",,"47,831",,,,,
Harj01,11/4/2015,BYRNE1,"3,561",4701,6.84,0,38,ST,"49,720",94.96%,5,7,"47,215",,"45,402",,,,,
Harj01,11/4/2015,BRUF#1,"3,569",4710,2.84,0,46,MX,"49,720",93.34%,5,7,"46,411",,"46,411",,,,,
Harj01,11/4/2015,BRUF#5,"3,578",4721,3.2,0,59,EB,"51,740",95.04%,5,7,"49,174",,"49,174",,,,,
Harj01,11/4/2015,BRUF#2,"3,581",4725,4.5,0,63,EB,"49,980",93.88%,5,7,"46,922",,"46,922",,,,,
Mill08,11/4/2015,T-5,"3,571",4712,7.62,0,36,HO,"24,180",92.65%,5,7,"22,403",,"21,368",,,,,
Deca01,11/5/2015,LP4A B,"3,585",4730,6.95,0,61,EB,"28,520",92.19%,5,7,"26,294",,"25,255",,,,,
Deca01,11/5/2015,LP9,"3,590",4738,9.18,0,54,ST,"61,440",75.82%,5,7,"46,582",,"43,703",,,,,
Deca01,11/5/2015,ROUN6,"3,591",4739,1.84,0,53,HO,"52,860",93.98%,5,7,"49,676",,"49,676",,,,,
Deca01,11/5/2015,LP9,"3,593",4742,10.77,0,53,ST,"52,300",78.50%,5,7,"41,058",,"37,868",,,,,
Deca01,11/5/2015,LP9,"3,594",4743,10,0,57,ST,"12,700",78.84%,5,7,"10,013",,"9,312",,,,,
Deca03,11/5/2015,ZPD,"3,584",4732,,,,PD,"4,040",91.44%,5,7,"3,694",,"3,694",,,,,
Deca03,11/5/2015,ZPD,"3,584",4737,,,,PD,"5,600",91.44%,5,7,"5,120",,"5,120",,,,,
Deca03,11/5/2015,ZPD,"3,592",4740,,,,PD,"5,860",93.43%,5,7,"5,475",,"5,475",,,,,
Deca03,11/5/2015,ZPD,"3,592",4741,,,,PD,"4,540",93.43%,5,7,"4,242",,"4,242",,,,,
Deca03,11/5/2015,ZPD,"3,592",4744,,,,PD,"3,800",93.43%,5,7,"3,550",,"3,550",,,,,
Deca03,11/5/2015,ZPD,"3,592",4745,,,,PD,"1,200",93.43%,5,7,"1,121",,"1,121",,,,,
Hamb03,11/5/2015,winn,"3,586",4731,8.54,0,48,EB,"23,500",93.30%,5,7,"21,926",,"20,711",,,,,
Harj01,11/5/2015,BRUF#3,"3,587",4733,1.8,0,38,HO,"11,340",93.19%,5,7,"10,568",,"10,568",,,,,
Harj01,11/5/2015,BRUF#2,"3,588",4734,3.8,0,51,MX,"52,440",93.17%,5,7,"48,859",,"48,859",,,,,
Wain01,11/5/2015,4,"3,589",4736,3.2,0,49,ST,"26,000",90.43%,5,7,"23,512",,"23,512",,,,,
Wils01,11/5/2015,RT 28,"",,,,,EB,"","",5,7,"",,"",,,,,
Ashl02,11/6/2015,7 H,"3,598",4750,1.64,0,49,HO,"45,700",94.09%,5,7,"42,997",,"42,997",,,,,
Ashl02,11/6/2015,7 H,"3,600",4753,2.27,0,65,HO,"41,440",94.55%,5,7,"39,180",,"39,180",,,,,
Deca01,11/6/2015,ROUN4,"3,595",4746,5.64,0,50,HO,"38,840",86.96%,5,7,"33,774",,"32,882",,,,,
Deca01,11/6/2015,ROUN5,"3,596",4747,1.58,0,47,HO,"46,360",84.36%,5,7,"39,110",,"39,110",,,,,
Deca01,11/6/2015,LP5,"3,597",4749,6.74,0,54,ST,"49,800",90.58%,5,7,"45,108",,"43,421",,,,,
Deca01,11/6/2015,LP5,"3,597",4751,6.74,0,54,ST,"52,020",90.58%,5,7,"47,119",,"45,356",,,,,
Deca01,11/6/2015,LP5,"3,597",4755,6.74,0,54,ST,"41,420",90.58%,5,7,"37,517",,"36,114",,,,,
Deca01,11/6/2015,LP5,"3,599",4752,5.23,0,58,ST,"59,740",92.71%,5,7,"55,385",,"54,150",,,,,
Deca01,11/6/2015,LP6,"3,601",4758,4.32,0,56,HO,"42,100",88.42%,5,7,"37,224",,"36,733",,,,,
Deca03,11/6/2015,ZPD,"3,592",4748,,,,PD,"5,500",93.43%,5,7,"5,139",,"5,139",,,,,
Deca03,11/6/2015,ZPD,"3,592",4754,,,,PD,"6,040",93.43%,5,7,"5,643",,"5,643",,,,,
Deca03,11/6/2015,ZPD,"3,592",4756,,,,PD,"5,900",93.43%,5,7,"5,512",,"5,512",,,,,
Deca03,11/6/2015,ZPD,"3,592",4757,,,,PD,"3,060",93.43%,5,7,"2,859",,"2,859",,,,,
Deca03,11/6/2015,ZPD,"3,602",4759,,,,PD,"6,880",93.09%,5,7,"6,405",,"6,405",,,,,
Deca01,11/9/2015,LP6,"3,601",4760,4.32,0,56,HO,"52,860",88.42%,5,7,"46,738",,"46,121",,,,,
Deca01,11/9/2015,LP8,"3,604",4762,8.5,0,47,HO,"49,840",87.88%,5,7,"43,800",,"41,391",,,,,
Deca01,11/9/2015,LP8,"3,604",4763,8.5,0,47,HO,"57,900",87.88%,5,7,"50,883",,"48,085",,,,,
Deca01,11/9/2015,LP7,"3,605",4761,6.09,0,51,HO,"50,700",90.28%,5,7,"45,773",,"44,359",,,,,
Deca03,11/9/2015,ZPD,"3,602",4764,,,,PD,"5,840",93.09%,5,7,"5,437",,"5,437",,,,,
Deca03,11/9/2015,ZPD,"3,602",4765,,,,PD,"4,780",93.09%,5,7,"4,450",,"4,450",,,,,
Deca03,11/9/2015,ZPD,"3,602",4766,,,,PD,"5,800",93.09%,5,7,"5,399",,"5,399",,,,,
Deca03,11/9/2015,ZPD,"3,602",4767,,,,PD,"5,120",93.09%,5,7,"4,766",,"4,766",,,,,
Deca03,11/9/2015,ZPD,"3,602",4768,,,,PD,"6,940",93.09%,5,7,"6,461",,"6,461",,,,,
Deca03,11/9/2015,ZPD,"3,602",4769,,,,PD,"6,020",93.09%,5,7,"5,604",,"5,604",,,,,
Deca03,11/9/2015,ZPD,"3,602",4770,,,,PD,"6,040",93.09%,5,7,"5,623",,"5,623",,,,,
Deca03,11/9/2015,ZPD,"3,602",4772,,,,PD,"6,240",93.09%,5,7,"5,809",,"5,809",,,,,
Deca03,11/9/2015,ZPD,"3,602",4773,,,,PD,"4,680",93.09%,5,7,"4,357",,"4,357",,,,,
Deca03,11/9/2015,ZPD,"3,602",4774,,,,PD,"5,800",93.09%,5,7,"5,399",,"5,399",,,,,
Deca03,11/9/2015,ZPD,"3,603",4771,,,,PD,"5,120",93.13%,5,7,"4,768",,"4,768",,,,,
Deca03,11/10/2015,ZPD,"3,602",4775,,,,PD,"7,380",93.09%,5,7,"6,870",,"6,870",,,,,
Deca03,11/10/2015,ZPD,"3,602",4776,,,,PD,580,93.09%,5,7,540,,540,,,,,
Deca03,11/10/2015,ZPD,"3,606",4777,,,,PD,"5,260",96.05%,5,7,"5,052",,"5,052",,,,,
Deca03,11/10/2015,ZPD,"3,606",4778,,,,PD,"6,380",96.05%,5,7,"6,128",,"6,128",,,,,
Deca03,11/11/2015,ZPD,"3,607",4779,,,,PD,"5,840",106.52%,5,7,"6,221",,"6,221",,,,,
Deca03,11/11/2015,ZPD,"3,607",4780,,,,PD,"6,860",106.52%,5,7,"7,308",,"7,308",,,,,
Deca03,11/11/2015,ZPD,"3,607",4782,,,,PD,"6,080",106.52%,5,7,"6,477",,"6,477",,,,,
Hamb01,11/11/2015,Lap1,"3,608",4781,2.89,0,67,ST,"44,160",95.46%,5,7,"42,153",,"42,153",,,,,
Hamb01,11/11/2015,Lap 2,"3,609",4783,2.91,0,56,ST,"19,080",93.43%,5,7,"17,827",,"17,827",,,,,
Deca03,11/12/2015,ZPD,"3,607",4784,,,,PD,"6,900",106.52%,5,7,"7,350",,"7,350",,,,,
Deca03,11/12/2015,ZPD,"3,607",4785,,,,PD,"4,100",106.52%,5,7,"4,368",,"4,368",,,,,
Deca03,11/12/2015,ZPD,"3,607",4786,,,,PD,"5,740",106.52%,5,7,"6,115",,"6,115",,,,,
Deca03,11/12/2015,ZPD,"3,607",4787,,,,PD,"7,440",106.52%,5,7,"7,925",,"7,925",,,,,
Deca03,11/12/2015,ZPD,"3,607",4788,,,,PD,"6,560",106.52%,5,7,"6,988",,"6,988",,,,,
Deca03,11/12/2015,ZPD,"3,610",4789,,,,PD,"17,640",97.36%,5,7,"17,174",,"17,174",,,,,
Deca03,11/12/2015,ZPD,"3,611",4790,,,,PD,"5,880",79.54%,5,7,"4,677",,"4,677",,,,,
Deca03,11/12/2015,ZPD,"3,611",4791,,,,PD,"2,060",79.54%,5,7,"1,638",,"1,638",,,,,
Deca03,11/12/2015,ZPD,"3,611",4792,,,,PD,"4,280",79.54%,5,7,"3,404",,"3,404",,,,,
Deca03,11/12/2015,ZPD,"3,611",4793,,,,PD,"3,380",79.54%,5,7,"2,688",,"2,688",,,,,
Bott02,11/13/2015,14,"3,612",4795,6.38,0,57,EB,"51,640",85.23%,5,7,"44,015",,"42,527",,,,,
Bott02,11/13/2015,11,"3,615",4800,4.05,0,55,ST,"37,040",91.87%,5,7,"34,027",,"34,027",,,,,
Deca03,11/13/2015,ZPD,"3,611",4794,,,,PD,"2,820",79.54%,5,7,"2,243",,"2,243",,,,,
Deca03,11/13/2015,ZPD,"3,611",4796,,,,PD,"6,420",79.54%,5,7,"5,106",,"5,106",,,,,
Deca03,11/13/2015,ZPD,"3,611",4797,,,,PD,"7,000",79.54%,5,7,"5,567",,"5,567",,,,,
Deca03,11/13/2015,ZPD,"3,613",4798,,,,PD,"3,980",94.74%,5,7,"3,771",,"3,771",,,,,
Deca03,11/13/2015,ZPD,"3,613",4801,,,,PD,"5,940",94.74%,5,7,"5,628",,"5,628",,,,,
Deca03,11/13/2015,ZPD,"3,613",4803,,,,PD,"5,540",94.74%,5,7,"5,249",,"5,249",,,,,
Hamb01,11/13/2015,Lap 3,"3,614",4799,2.54,0,58,ST,"42,840",93.79%,5,7,"40,180",,"40,180",,,,,
Hamb01,11/13/2015,Lap 4,"3,616",4802,2.18,0,42,ST,"42,480",93.37%,5,7,"39,664",,"39,664",,,,,
Bott02,11/16/2015,15,"3,619",4815,5.53,0,58,MX,"51,520",91.85%,5,7,"47,321",,"47,321",,,,,
Deca03,11/16/2015,ZPD,"3,613",4804,,,,PD,"5,440",94.74%,5,7,"5,154",,"5,154",,,,,
Deca03,11/16/2015,ZPD,"3,613",4805,,,,PD,"6,100",94.74%,5,7,"5,779",,"5,779",,,,,
Deca03,11/16/2015,ZPD,"3,613",4806,,,,PD,"5,300",94.74%,5,7,"5,021",,"5,021",,,,,
