"","grower_id","date","bog","rot","debris","color","variety","kqf_pre","kqf_final"
"397","Deca01","10/26/2013","CAR21",7.36,0,48,"MX",1,2
"398","Deca01","10/26/2013","CAR21",8.47,0,51,"MX",1,2
"399","Deca01","10/26/2013","CAR21",6.57,0,43,"MX",1,2
"400","Deca01","9/25/2013","CAR23",5.75,0,23,"BL",1,2
"401","Deca01","9/25/2013","CAR23",5.27,0,24,"BL",1,2
"402","Deca01","10/28/2013","CARM09",2.13,0,58,"ST",1,2
"403","Deca01","10/28/2013","CARM10",9.77,0,72,"EB",1,2
"404","Deca01","10/29/2013","CARM11",0.92,0,52,"ST",1,2
"405","Deca01","10/30/2013","CARM11",0.56,0,58,"ST",1,2
"406","Deca01","10/30/2013","CARM12",0.43,0,72,"ST",1,2
"407","Deca01","10/31/2013","CARM13",2.13,0,52,"ST",1,2
"408","Deca01","10/31/2013","CARM14",1.49,0,36,"ST",1,2
"409","Deca01","11/1/2013","CARM15",3.34,0,60,"ST",1,2
"410","Deca01","11/4/2013","CARM16",25.15,0,63,"ST",1,2
"411","Pink01","10/5/2013","Center",2.78,0,45,"EB",1,2
"412","Pink01","10/5/2013","Center",1.04,0,40,"EB",1,2
"413","Pink01","10/5/2013","Center",1.54,0,33,"EB",1,2
"414","Chan01","10/17/2013","CHANEB",1.69,0,44,"EB",1,2
"415","Pink01","10/25/2013","CHER01",13.37,0,38,"HO",1,2
"416","Pink01","10/26/2013","CHER02",9.24,0,36,"HO",1,2
"417","Pink01","10/28/2013","CHER03",2.35,0,46,"HO",1,2
"418","Pink01","10/28/2013","CHER03",6.91,0,36,"HO",1,2
"419","Paqu03","10/5/2013","COL2AC",2.62,0,41,"EB",1,2
"420","Hamb03","10/7/2013","COOMBE",2.04,0,53,"EB",1,2
"421","Hamb03","10/7/2013","COOMBE",2.56,0,44,"EB",1,2
"422","Hamb03","10/17/2013","COOMBE",3.05,0,33,"MX",1,2
"423","Hamb03","10/18/2013","COOMBE",9.84,0,34,"MX",1,2
"424","Beat01","10/14/2013","Corwin",1.2,0,48,"EB",1,2
"425","Hamb03","9/26/2013","D-1",2.23,0,26,"ST",1,2
"426","Hamb03","9/26/2013","D-1",3.9,0,28,"ST",1,2
"427","Hamb03","9/24/2013","D10",1.5,0,19,"BL",1,2
"428","Hamb03","10/22/2013","D-11",3.13,0,32,"MX",1,2
"429","Hamb03","10/22/2013","D-11",1.87,0,31,"MX",1,2
"430","Hamb03","10/22/2013","D12",1.6,0,26,"HO",1,2
"431","Hamb03","9/27/2013","D13",3.82,0,23,"BL",1,2
"432","Hamb03","9/27/2013","D-14",1.11,0,28,"BL",1,2
"433","Hamb03","9/27/2013","D-15",1.35,0,29,"BL",1,2
"434","Hamb03","9/27/2013","D-15",1.49,0,33,"BL",1,2
"435","Hamb03","9/27/2013","D17",1.52,0,25,"ST",1,2
"436","Hamb03","9/27/2013","D17",1.52,0,25,"ST",1,2
"437","Hamb03","9/27/2013","D17",1.85,0,26,"ST",1,2
"438","Hamb03","9/25/2013","D2",4.33,0,24,"ST",1,2
"439","Hamb03","10/1/2013","D3",4.59,0,37,"BL",1,2
"440","Hamb03","10/1/2013","D3",4.59,0,37,"BL",1,2
"441","Hamb03","10/1/2013","D3",3.8,0,32,"BL",1,2
"442","Hamb03","10/1/2013","D4",2.85,0,34,"BL",1,2
"443","Hamb03","10/1/2013","D5",1.13,0,35,"EB",1,2
"444","Hamb03","10/1/2013","D6",1.1,0,33,"EB",1,2
"445","Hamb03","10/2/2013","D7",2.2,0,27,"EB",1,2
"446","Hamb03","9/30/2013","D8",0.31,0,36,"EB",1,2
"447","Hamb03","9/24/2013","D9",3.37,0,33,"BL",1,2
"448","Wain02","10/24/2013","DAD",2.11,0,35,"ST",1,2
"449","Wain02","10/24/2013","DAD",2.77,0,47,"ST",1,2
"450","Wain02","10/24/2013","DAD",1.76,0,45,"ST",1,2
"451","Wain02","10/24/2013","DAD",3.3,0,36,"ST",1,2
"452","Wain02","10/24/2013","DAD",5.71,0,47,"ST",1,2
"453","Wain02","10/24/2013","DAD",5.49,0,36,"ST",1,2
"454","Fiel05","10/9/2013","EB",13.25,0,46,"EB",1,2
"455","Grew01","10/26/2013","ELBOW",8.58,0,67,"MX",1,2
"456","Grew01","10/28/2013","ELBOW",2.54,0,72,"MX",1,2
"457","Reze01","10/15/2013","Ell 1",2.22,0,35,"HO",1,2
"458","Reze01","10/16/2013","Ell 2",0.71,0,36,"HO",1,2
"459","Reze01","10/3/2013","Ell 6",6.59,0,37,"ST",1,2
"460","Reze01","10/3/2013","Ell 7",NA,NA,NA,"ST",1,2
"461","Pink01","10/11/2013","field",1.18,0,55,"EB",1,2
"462","Pink01","10/11/2013","field",1.18,0,55,"EB",1,2
"463","Coul01","10/29/2013","HARW",4.41,0,62,"MX",1,2
"464","Coul01","10/29/2013","HARW",2.99,0,53,"MX",1,2
"465","Coul01","10/31/2013","HARW",8.94,0,50,"MX",1,2
"466","Dvor01","10/15/2013","High 1",1.69,0,54,"EB",1,2
"467","Dvor01","10/19/2013","High 2",0.52,0,47,"HO",1,2
"468","Dvor01","10/19/2013","High 2",0.52,0,47,"HO",1,2
"469","Dvor01","10/19/2013","High 2",0.52,0,47,"HO",1,2
"470","Dvor01","10/17/2013","High 3",0.43,0,38,"HO",1,2
"471","Dvor01","10/12/2013","High 4",2.32,0,72,"EB",1,2
"472","Smit02","10/10/2013","HIGH1",3.94,0,37,"EB",1,2
"473","Smit02","10/10/2013","HIGH1",2.7,0,37,"EB",1,2
"474","Smit02","10/14/2013","HIGH2",5.49,0,40,"ST",1,2
"475","Smit02","10/14/2013","HIGH2",2.97,0,45,"ST",1,2
"476","Smit02","10/15/2013","HIGH2",2.76,0,58,"ST",1,2
"477","Smit02","10/15/2013","HIGH3",2.44,0,70,"ST",1,2
"478","Smit02","10/15/2013","HIGH3",2.16,0,41,"ST",1,2
"479","Senn01","11/12/2013","Home",1.1,0,51,"MX",1,2
"480","Schw01","10/16/2013","Home#1",7.27,0,36,"ST",1,2
"481","Schw01","10/14/2013","Home#2",6.43,0,38,"ST",1,2
"482","Schw01","10/10/2013","Home#3",19.69,0,43,"ST",1,2
"483","Schw01","10/11/2013","Home#4",10.99,0,45,"ST",1,2
"484","Schw01","10/11/2013","Home#4",10.99,0,45,"ST",1,2
"485","Pime01","10/12/2013","house",6.38,0,66,"EB",1,2
"486","Deca01","10/10/2013","Joll1",15.73,0,23,"ST",1,2
"487","Deca01","10/10/2013","Joll1",15.06,0,32,"ST",1,2
"488","Deca01","10/19/2013","Joll3",8.06,0,54,"GR",1,2
"489","Reze01","9/30/2013","Lanz 3",3.85,0,27,"ST",1,2
"490","Reze01","9/30/2013","Lanz 3",3.61,0,28,"ST",1,2
"491","Reze01","9/28/2013","Lanz 4",17.69,0,38,"BL",1,2
"492","Reze01","9/28/2013","Lanz 4",13.83,0,38,"BL",1,2
"493","Hamb01","11/1/2013","Lap 2",4.85,0,72,"ST",1,2
"494","Hamb01","11/1/2013","Lap 2",2.02,0,59,"ST",1,2
"495","Hamb01","11/4/2013","Lap 4",2.46,0,48,"ST",1,2
"496","Hamb01","11/4/2013","Lap 4",1.03,0,63,"ST",1,2
"497","Hamb01","11/5/2013","Lap 5",0.77,0,62,"ST",1,2
"498","Hamb01","11/6/2013","Lap 5",0.67,0,47,"ST",1,2
"499","Hamb01","10/31/2013","Lap1",3.84,0,53,"HO",1,2
"500","Mors01","10/1/2013","LINE",2.48,0,42,"EB",1,2
"501","Mors01","10/1/2013","LINE",3.64,0,36,"EB",1,2
"502","Cako01","10/18/2013","Lower",12.66,0,57,"OE",1,2
"503","Deca01","10/10/2013","LP1",5.55,0,23,"ST",1,2
"504","Deca01","10/10/2013","LP1",5.55,0,23,"ST",1,2
"505","Deca01","10/11/2013","LP2",10,0,34,"ST",1,2
"506","Deca01","10/11/2013","LP2",12.22,0,26,"ST",1,2
"507","Deca01","10/12/2013","LP3",6.31,0,62,"ST",1,2
"508","Deca01","10/12/2013","LP3",11.85,0,40,"ST",1,2
"509","Deca01","10/12/2013","LP3",12.59,0,35,"ST",1,2
"510","Deca01","10/14/2013","LP3",12.59,0,35,"ST",1,2
"511","Deca01","10/14/2013","LP4",18.69,0,45,"ST",1,2
"512","Deca01","10/14/2013","LP4",15.22,0,42,"ST",1,2
"513","Deca01","10/14/2013","LP4",3.81,0,60,"EB",1,2
"514","Deca01","10/15/2013","LP4",9.22,0,53,"EB",1,2
"515","Deca01","10/15/2013","LP5",3.15,0,49,"ST",1,2
"516","Deca01","10/15/2013","LP5",8.72,0,64,"ST",1,2
"517","Deca01","10/15/2013","LP5",8,0,66,"ST",1,2
"518","Deca01","10/16/2013","LP5",9.17,0,30,"ST",1,2
"519","Deca01","10/18/2013","LP6",11.25,0,47,"HO",1,2
"520","Deca01","10/18/2013","LP6",11,0,2,"HO",1,2
"521","Deca01","10/21/2013","LP7",18.65,0,37,"HO",1,2
"522","Deca01","10/23/2013","LP7",8.03,0,41,"HO",1,2
"523","Deca01","10/22/2013","LP8",NA,NA,NA,"HO",1,2
"524","Smit02","10/12/2013","LSHAW",6.2,0,28,"ST",1,2
"525","Smit02","10/12/2013","LSHAW",4.74,0,33,"ST",1,2
"526","Smit02","10/12/2013","LSHAW",4.74,0,33,"ST",1,2
"527","Reze01","10/2/2013","Lyon 2",9.92,0,32,"ST",1,2
"528","Reze01","10/2/2013","Lyon 2",9.92,0,32,"ST",1,2
"529","Reze01","10/2/2013","Lyon 2",18.47,0,34,"ST",1,2
"530","Smit02","10/17/2013","M-3",2.85,0,42,"ST",1,2
"531","Rust01","10/21/2013","MarstM",4.77,0,62,"MX",1,2
"532","Rust01","10/23/2013","MarstM",3.6,0,69,"EB",1,2
"533","Pink01","10/23/2013","Max",5.51,0,48,"MC",1,2
"534","MacL01","10/14/2013","MCNB",6,0,40,"ST",1,2
"535","MacL01","10/14/2013","MCNB",4.61,0,36,"ST",1,2
"536","MacL01","10/15/2013","MCNB",4.54,0,40,"ST",1,2
"537","MacL01","10/15/2013","MCNB",4.54,0,40,"ST",1,2
"538","MacL01","10/15/2013","MCNB",3.1,0,41,"ST",1,2
"539","Youn01","10/12/2013","Mdw St",2.62,0,43,"BL",1,2
"540","Youn01","10/12/2013","Mdw St",9.78,0,63,"BL",1,2
"541","Youn01","10/12/2013","Mdw St",4.67,0,62,"EB",1,2
"542","Youn01","10/12/2013","Mdw St",4.67,0,62,"EB",1,2
"543","Youn01","10/12/2013","Mdw St",4.67,0,62,"EB",1,2
"544","Hamb03","10/4/2013","MEL A1",2.65,0,25,"ST",1,2
"545","Hamb03","10/21/2013","MEL A2",0.51,0,37,"ST",1,2
"546","Hamb03","10/21/2013","MEL A2",0.51,0,37,"ST",1,2
"547","Hamb03","10/22/2013","MEL A3",3.35,2,29,"ST",1,2
"548","Hamb03","10/22/2013","MEL A3",0.19,0,30,"ST",1,2
"549","Hamb03","10/3/2013","MEL A6",0,0,35,"BL",1,2
"550","Deca01","11/8/2013","Merry2",1.2,0,48,"HO",1,2
"551","Deca01","11/12/2013","Merry3",18.72,0,57,"HO",1,2
"552","Pink01","10/17/2013","Mil#1",4.91,0,45,"ST",1,2
"553","Pink01","10/17/2013","Mil#1",9.56,0,48,"ST",1,2
"554","Pink01","10/18/2013","Mil#2",3.1,0,38,"ST",1,2
"555","Pink01","10/18/2013","Mil#2",5.24,0,39,"ST",1,2
"556","Pink01","10/19/2013","Mil#3",8.92,0,33,"ST",1,2
"557","Pink01","10/19/2013","Mil#3",6.12,0,33,"ST",1,2
"558","Pink01","10/19/2013","Mil#3",6.12,0,33,"ST",1,2
"559","Pink01","10/19/2013","Mil#3",4.47,0,35,"ST",1,2
"560","Hamb01","10/21/2013","MM",3.4,0,56,"MX",1,2
"561","Hamb01","10/21/2013","MM",2.81,0,38,"MX",1,2
"562","Deca01","9/12/2013","MP10",2.7,0,21,"EB",1,2
"563","Deca01","9/13/2013","MP11",1.36,0,29,"EB",1,2
"564","Deca01","10/4/2013","MP1A",11.05,0,31,"ST",1,2
"565","Deca01","10/4/2013","MP1B",9.05,0,35,"ST",1,2
"566","Deca01","10/4/2013","MP1B",4.11,0,30,"ST",1,2
"567","Deca01","10/5/2013","MP1B",1.43,0,41,"ST",1,2
"568","Deca01","10/5/2013","MP2",4.39,0,36,"ST",1,2
"569","Deca01","10/5/2013","MP2",4.39,0,36,"ST",1,2
"570","Deca01","9/13/2013","MP4",4.7,0,15,"ST",1,2
"571","Deca01","9/12/2013","MP9",2.5,0,25,"EB",1,2
"572","Hamb03","10/20/2013","OLD",4.64,0,29,"ST",1,2
"573","Will01","10/25/2013","OLD C",3.89,0,49,"HO",1,2
"574","Will01","10/25/2013","OLD C",6.3,0,43,"HO",1,2
"575","Will01","10/26/2013","OLD C",7.6,0,37,"HO",1,2
"576","Pink01","10/23/2013","Orig.",2.36,0,45,"HO",1,2
"577","Deca03","10/17/2013","OuO",0,0,NA,"OS",1,2
"578","Deca03","10/28/2013","OuO",0,0,NA,"OS",1,2
"579","Deca03","11/11/2013","OuO",0,0,NA,"OS",1,2
"580","Deca03","11/25/2013","OuO",0,0,NA,"OH",1,2
"581","Deca03","11/25/2013","OuO",0,0,NA,"OH",1,2
"582","Paqu01","10/9/2013","Pierce",7.01,0,52,"EB",1,2
"583","Pill01","11/12/2013","PLYP",3.58,0,39,"ST",1,2
"584","Hamb01","10/3/2013","Pond V",3.16,0,54,"EB",1,2
"585","Pink01","10/3/2013","Ramp",2.54,0,38,"EB",1,2
"586","Pink01","10/7/2013","Reserv",2.06,0,51,"EB",1,2
"587","Pink01","10/7/2013","Reserv",2.06,0,51,"EB",1,2
"588","Liff01","10/17/2013","RLC",3.45,0,30,"ST",1,2
"589","Liff01","10/18/2013","RLC",7.7,0,44,"MX",1,2
"590","Liff01","10/20/2013","RLC",3.06,0,41,"MX",1,2
"591","Liff01","10/21/2013","RLC",2.83,0,37,"MX",1,2
"592","Pink01","10/10/2013","road",5.27,0,53,"EB",1,2
"593","Grew02","10/14/2013","ROCK",2.74,0,35,"ST",1,2
"594","Grew02","10/15/2013","ROCK",5.02,0,40,"ST",1,2
"595","Grew02","10/17/2013","ROCK",1.98,0,55,"EB",1,2
"596","Grew02","10/17/2013","ROCK",5.05,0,43,"EB",1,2
"597","Padu01","10/5/2013","Rock#2",3.47,0,37,"BL",1,2
"598","Padu01","10/16/2013","Rock#3",2.09,0,43,"MX",1,2
"599","Padu01","10/16/2013","Rock#3",2,0,36,"ST",1,2
"600","Padu01","10/16/2013","Rock#3",1.44,0,34,"ST",1,2
"601","Padu01","10/16/2013","Rock#3",3.28,0,28,"ST",1,2
"602","Padu01","10/8/2013","Rock#4",2.02,0,45,"EB",1,2
"603","Padu01","10/11/2013","Rock#4",3.16,0,28,"ST",1,2
"604","Padu01","10/12/2013","Rock#7",6.72,0,42,"ST",1,2
"605","Deca01","10/23/2013","ROUN1",6.52,0,38,"ST",1,2
"606","Deca01","10/21/2013","ROUN10",7.73,0,42,"MX",1,2
"607","Deca01","10/23/2013","ROUN11",7.81,0,36,"ST",1,2
"608","Deca01","10/23/2013","ROUN11",7.81,0,36,"ST",1,2
"609","Deca01","10/24/2013","ROUN2",18.02,0,48,"HO",1,2
"610","Deca01","10/24/2013","ROUN2",10.1,0,36,"ST",1,2
"611","Deca01","10/24/2013","ROUN2",10.1,0,36,"ST",1,2
"612","Deca01","10/22/2013","ROUN6",10.74,0,22,"HO",1,2
"613","Deca01","10/22/2013","ROUN7",6.45,0,40,"HO",1,2
"614","Wils01","10/28/2013","RT 28",10.56,0,52,"MX",1,2
"615","Pink01","10/25/2013","Sand",5.9,0,31,"HO",1,2
"616","Rigg01","10/14/2013","square",12.59,0,37,"ST",1,2
"617","Fiel05","10/15/2013","ST",5.66,0,48,"ST",1,2
"618","Fiel05","10/15/2013","ST",4.68,0,44,"ST",1,2
"619","Fiel05","10/15/2013","ST",5.1,0,48,"ST",1,2
"620","Zani01","10/7/2013","ST 2",2.64,0,44,"EB",1,2
"621","Zani01","10/7/2013","ST 2",2.88,0,50,"EB",1,2
"622","Zani01","10/4/2013","ST 4",1.29,0,42,"BL",1,2
"623","Zani01","10/4/2013","ST 4",3.6,0,49,"BL",1,2
"624","Zani01","10/4/2013","ST 5",1.97,0,37,"BL",1,2
"625","Zani01","10/4/2013","ST 5",1.97,0,37,"BL",1,2
"626","Zani01","10/1/2013","ST 6",1.97,0,45,"BL",1,2
"627","Zani01","10/2/2013","ST 6",1.2,0,39,"BL",1,2
"628","Zani01","10/2/2013","ST 6",2.28,0,39,"BL",1,2
"629","Zani01","9/30/2013","ST 7A",0.37,0,30,"BL",1,2
"630","Zani01","9/30/2013","ST 7A",2.12,0,34,"BL",1,2
"631","Zani01","9/30/2013","ST 7A",1.35,0,39,"BL",1,2
"632","Zani01","9/30/2013","ST 7A",1.35,0,39,"BL",1,2
"633","Zani01","10/1/2013","ST 7A",1,0,35,"BL",1,2
"634","Zani01","10/3/2013","ST 8",4.93,0,33,"BL",1,2
"635","Deca01","11/12/2013","STU5",16.02,0,40,"ST",1,2
"636","Pink01","10/20/2013","Swamp",0.15,0,38,"HO",1,2
"637","Beat01","10/28/2013","Upspl",5.09,0,37,"HO",1,2
"638","Smit02","10/11/2013","USHAW",7.37,0,27,"ST",1,2
"639","Smit02","10/11/2013","USHAW",7,0,23,"ST",1,2
"640","Smit02","10/11/2013","USHAW",7,0,39,"ST",1,2
"641","Hamb03","10/22/2013","winn",2.08,0,25,"ST",1,2
"642","Hamb03","10/26/2013","winn",7.53,0,45,"EB",1,2
"643","Hamb03","10/26/2013","winn",6.58,0,40,"ST",1,2
"644","Deca03","9/23/2013","ZPD",10.9,0,26,"PD",1,2
"645","Deca03","9/23/2013","ZPD",4,0,14,"PD",1,2
"646","Deca03","9/24/2013","ZPD",0,0,NA,"PD",1,2
"647","Deca03","9/24/2013","ZPD",0,0,NA,"PD",1,2
"648","Deca03","9/26/2013","ZPD",0,0,NA,"PD",1,2
"649","Deca03","9/27/2013","ZPD",0,0,NA,"PD",1,2
"650","Deca03","9/27/2013","ZPD",0,0,NA,"PD",1,2
"651","Deca03","9/30/2013","ZPD",0,0,NA,"PD",1,2
"652","Deca03","9/30/2013","ZPD",0,0,NA,"PD",1,2
"653","Deca03","10/1/2013","ZPD",0,0,NA,"PD",1,2
"654","Deca03","10/2/2013","ZPD",0,0,NA,"PD",1,2
"655","Deca03","10/2/2013","ZPD",0,0,NA,"PD",1,2
"656","Deca03","10/2/2013","ZPD",0,0,NA,"PD",1,2
"657","Deca03","10/3/2013","ZPD",0,0,NA,"PD",1,2
"658","Deca03","10/3/2013","ZPD",0,0,NA,"PD",1,2
"659","Deca03","10/3/2013","ZPD",0,0,NA,"PD",1,2
"660","Deca03","10/4/2013","ZPD",0,0,NA,"PD",1,2
"661","Deca03","10/4/2013","ZPD",0,0,NA,"PD",1,2
"662","Deca03","10/4/2013","ZPD",0,0,NA,"PD",1,2
"663","Deca03","10/7/2013","ZPD",0,0,NA,"PD",1,2
"664","Deca03","10/7/2013","ZPD",0,0,NA,"PD",1,2
"665","Deca03","10/7/2013","ZPD",0,0,NA,"PD",1,2
"666","Deca03","10/8/2013","ZPD",0,0,NA,"PD",1,2
"667","Deca03","10/8/2013","ZPD",0,0,NA,"PD",1,2
"668","Deca03","10/8/2013","ZPD",0,0,NA,"PD",1,2
"669","Deca03","10/8/2013","ZPD",0,0,NA,"PD",1,2
"670","Deca03","10/9/2013","ZPD",0,0,NA,"PD",1,2
"671","Deca03","10/10/2013","ZPD",0,0,NA,"PD",1,2
"672","Deca03","10/10/2013","ZPD",0,0,NA,"PD",1,2
"673","Deca03","10/10/2013","ZPD",0,0,NA,"PD",1,2
"674","Deca03","10/14/2013","ZPD",4.07,0,27,"PD",1,2
"675","Deca03","10/14/2013","ZPD",4.07,0,27,"PD",1,2
"676","Deca03","10/14/2013","ZPD",4.07,0,27,"PD",1,2
"677","Deca03","10/15/2013","ZPD",4.07,0,27,"PD",1,2
"678","Deca03","10/15/2013","ZPD",4.07,0,27,"PD",1,2
"679","Deca03","10/16/2013","ZPD",0,0,NA,"PD",1,2
"680","Deca03","10/16/2013","ZPD",0,0,NA,"PD",1,2
"681","Deca03","10/17/2013","ZPD",0,0,NA,"PD",1,2
"682","Deca03","10/17/2013","ZPD",0,0,NA,"PD",1,2
"683","Deca03","10/18/2013","ZPD",0,0,NA,"PD",1,2
"684","Deca03","10/18/2013","ZPD",0,0,NA,"PD",1,2
"685","Deca03","10/21/2013","ZPD",0,0,NA,"PD",1,2
"686","Deca03","10/21/2013","ZPD",0,0,NA,"PD",1,2
"687","Deca03","10/22/2013","ZPD",0,0,NA,"PD",1,2
"688","Deca03","10/22/2013","ZPD",0,0,NA,"PD",1,2
"689","Deca03","10/23/2013","ZPD",0,0,NA,"PD",1,2
"690","Deca03","10/25/2013","ZPD",0,0,NA,"PD",1,2
"691","Deca03","10/25/2013","ZPD",0,0,NA,"PD",1,2
"692","Deca03","10/25/2013","ZPD",0,0,NA,"PD",1,2
"693","Deca03","10/26/2013","ZPD",0,0,NA,"PD",1,2
"694","Deca03","10/26/2013","ZPD",0,0,NA,"PD",1,2
"695","Deca03","10/26/2013","ZPD",0,0,NA,"PD",1,2
"696","Deca03","10/28/2013","ZPD",0,0,NA,"PD",1,2
"697","Deca03","10/28/2013","ZPD",0,0,NA,"PD",1,2
"698","Deca03","10/28/2013","ZPD",0,0,NA,"PD",1,2
"699","Deca03","10/29/2013","ZPD",0,0,NA,"PD",1,2
"700","Deca03","10/29/2013","ZPD",0,0,NA,"PD",1,2
"701","Deca03","10/29/2013","ZPD",0,0,NA,"PD",1,2
"702","Deca03","10/30/2013","ZPD",0,0,NA,"PD",1,2
"703","Deca03","10/30/2013","ZPD",0,0,NA,"PD",1,2
"704","Deca03","10/30/2013","ZPD",0,0,NA,"PD",1,2
"705","Deca03","10/30/2013","ZPD",0,0,NA,"PD",1,2
"706","Deca03","10/30/2013","ZPD",0,0,NA,"PD",1,2
"707","Deca03","10/31/2013","ZPD",0,0,NA,"PD",1,2
"708","Deca03","10/31/2013","ZPD",0,0,NA,"PD",1,2
"709","Deca03","10/31/2013","ZPD",0,0,NA,"PD",1,2
"710","Deca03","11/1/2013","ZPD",0,0,NA,"PD",1,2
"711","Deca03","11/1/2013","ZPD",0,0,NA,"PD",1,2
"712","Deca03","11/4/2013","ZPD",0,0,NA,"PD",1,2
"713","Deca03","11/4/2013","ZPD",0,0,NA,"PD",1,2
"714","Deca03","11/4/2013","ZPD",0,0,NA,"PD",1,2
"715","Deca03","11/4/2013","ZPD",0,0,NA,"PD",1,2
"716","Deca03","11/4/2013","ZPD",0,0,NA,"PD",1,2
"717","Deca03","11/5/2013","ZPD",0,0,NA,"PD",1,2
"718","Deca03","11/5/2013","ZPD",0,0,NA,"PD",1,2
"719","Deca03","11/5/2013","ZPD",0,0,NA,"PD",1,2
"720","Deca03","11/5/2013","ZPD",0,0,NA,"PD",1,2
"721","Deca03","11/5/2013","ZPD",0,0,NA,"PD",1,2
"722","Deca03","11/6/2013","ZPD",0,0,NA,"PD",1,2
"723","Deca03","11/6/2013","ZPD",0,0,NA,"PD",1,2
"724","Deca03","11/6/2013","ZPD",0,0,NA,"PD",1,2
"725","Deca03","11/6/2013","ZPD",0,0,NA,"PD",1,2
"726","Deca03","11/7/2013","ZPD",0,0,NA,"PD",1,2
"727","Deca03","11/7/2013","ZPD",0,0,NA,"PD",1,2
"728","Deca03","11/7/2013","ZPD",0,0,NA,"PD",1,2
"729","Deca03","11/8/2013","ZPD",0,0,NA,"PD",1,2
"730","Deca03","11/8/2013","ZPD",0,0,NA,"PD",1,2
"731","Deca03","11/8/2013","ZPD",0,0,NA,"PD",1,2
"732","Deca03","11/11/2013","ZPD",0,0,NA,"PD",1,2
"733","Deca03","11/11/2013","ZPD",0,0,NA,"PD",1,2
"734","Deca03","11/11/2013","ZPD",0,0,NA,"PD",1,2
"735","Deca03","11/11/2013","ZPD",0,0,NA,"PD",1,2
"736","Deca03","11/11/2013","ZPD",0,0,NA,"PD",1,2
"737","Deca03","11/11/2013","ZPD",0,0,NA,"PD",1,2
"738","Deca03","11/11/2013","ZPD",0,0,NA,"PD",1,2
"739","Deca03","11/11/2013","ZPD",0,0,NA,"PD",1,2
"740","Deca03","11/11/2013","ZPD",0,0,NA,"PD",1,2
"741","Deca03","11/12/2013","ZPD",0,0,NA,"PD",1,2
"742","Deca03","11/12/2013","ZPD",0,0,NA,"PD",1,2
"743","Deca03","11/13/2013","ZPD",0,0,NA,"PD",1,2
"744","Deca03","11/13/2013","ZPD",0,0,NA,"PD",1,2
"745","Deca03","11/13/2013","ZPD",0,0,NA,"PD",1,2
"746","Deca03","11/13/2013","ZPD",0,0,NA,"PD",1,2
"747","Deca03","11/14/2013","ZPD",0,0,NA,"PD",1,2
"748","Deca03","11/14/2013","ZPD",0,0,NA,"PD",1,2
"749","Deca03","11/14/2013","ZPD",0,0,NA,"PD",1,2
"750","Deca03","11/14/2013","ZPD",0,0,NA,"PD",1,2
"751","Deca03","11/15/2013","ZPD",0,0,NA,"PD",1,2
"752","Deca03","11/15/2013","ZPD",0,0,NA,"PD",1,2
"753","Deca03","11/15/2013","ZPD",0,0,NA,"PD",1,2
"754","Deca03","11/15/2013","ZPD",0,0,NA,"PD",1,2
"755","Deca03","11/18/2013","ZPD",0,0,NA,"PD",1,2
"756","Deca03","11/18/2013","ZPD",0,0,NA,"PD",1,2
"757","Deca03","11/18/2013","ZPD",0,0,NA,"PD",1,2
"758","Deca03","11/18/2013","ZPD",0,0,NA,"PD",1,2
"759","Deca03","11/18/2013","ZPD",0,0,NA,"PD",1,2
"760","Deca03","11/18/2013","ZPD",0,0,NA,"PD",1,2
"761","Deca03","11/18/2013","ZPD",0,0,NA,"PD",1,2
"762","Deca03","11/18/2013","ZPD",0,0,NA,"PD",1,2
"763","Deca03","11/18/2013","ZPD",0,0,NA,"PD",1,2
"764","Deca03","11/18/2013","ZPD",0,0,NA,"PD",1,2
"765","Deca03","11/18/2013","ZPD",0,0,NA,"PD",1,2
"766","Deca03","11/19/2013","ZPD",0,0,NA,"PD",1,2
"767","Deca03","11/19/2013","ZPD",0,0,NA,"PD",1,2
"768","Deca03","11/20/2013","ZPD",0,0,NA,"PD",1,2
"769","Deca03","11/20/2013","ZPD",0,0,NA,"PD",1,2
"770","Deca03","11/20/2013","ZPD",0,0,NA,"PD",1,2
"771","Deca03","11/20/2013","ZPD",0,0,NA,"PD",1,2
"772","Deca03","11/20/2013","ZPD",0,0,NA,"PD",1,2
"773","Deca03","11/21/2013","ZPD",0,0,NA,"PD",1,2
"774","Deca03","11/21/2013","ZPD",0,0,NA,"PD",1,2
"775","Deca03","11/21/2013","ZPD",0,0,NA,"PD",1,2
"776","Deca03","11/21/2013","ZPD",0,0,NA,"PD",1,2
"777","Deca03","11/21/2013","ZPD",0,0,NA,"PD",1,2
"778","Deca03","11/22/2013","ZPD",0,0,NA,"PD",1,2
"779","Deca03","11/22/2013","ZPD",0,0,NA,"PD",1,2
"780","Deca03","11/22/2013","ZPD",0,0,NA,"PD",1,2
"781","Deca03","11/25/2013","ZPD",0,0,NA,"PD",1,2
"782","Deca03","11/25/2013","ZPD",0,0,NA,"PD",1,2
"783","Deca03","11/25/2013","ZPD",0,0,NA,"PD",1,2
"784","Deca03","11/25/2013","ZPD",0,0,NA,"PD",1,2
"785","Deca03","11/25/2013","ZPD",0,0,NA,"PD",1,2
"786","Deca03","11/25/2013","ZPD",0,0,NA,"PD",1,2
"787","Deca03","11/25/2013","ZPD",0,0,NA,"PD",1,2
"788","Deca03","11/25/2013","ZPD",0,0,NA,"PD",1,2
