date,grower_id,Bog,LotID,GTL,Rot,Debris,Color,Variety,GTL.1,Pack Out %,kqf_pre,kqf_final,Lot Pack Out,Useable w3% allow,"Useable 
w 3 % Allow",GTLID,BogID,# Totes,"Ave Bin 
Wgt.",NetWeight
2013-09-27,Hamb03,D17,"1,844",2327,1.52,0,25,ST,"56,900",97.86%,1,2,,,,,,,,
2013-09-27,Hamb03,D17,"1,845",2328,1.85,0,26,ST,"50,260",96.85%,1,2,,,,,,,,
2013-09-25,Hamb03,D2,"1,832",2314,4.33,0,24,ST,"49,820",94.49%,1,2,,,,,,,,
2013-10-01,Hamb03,D3,"1,860",2347,4.59,0,37,BL,"48,320",92.22%,1,2,,,,,,,,
2013-10-01,Hamb03,D3,"1,860",2349,4.59,0,37,BL,"4,480",92.22%,1,2,,,,,,,,
2013-10-01,Hamb03,D3,"1,861",2348,3.8,0,32,BL,"57,740",95.39%,1,2,,,,,,,,
2013-10-01,Hamb03,D4,"1,863",2351,2.85,0,34,BL,"50,900",95.31%,1,2,,,,,,,,
2013-10-01,Hamb03,D5,"1,866",2354,1.13,0,35,EB,"18,400",96.31%,1,2,,,,,,,,
2013-10-01,Hamb03,D6,"1,869",2357,1.1,0,33,EB,"18,940",96.57%,1,2,,,,,,,,
2013-10-02,Hamb03,D7,"1,877",2366,2.2,0,27,EB,"48,000",94.63%,1,2,,,,,,,,
2013-09-30,Hamb03,D8,"1,858",2344,0.31,0,36,EB,"25,500",97.31%,1,2,,,,,,,,
2013-09-24,Hamb03,D9,"1,827",2309,3.37,0,33,BL,"35,620",94.26%,1,2,,,,,,,,
2013-10-24,Wain02,DAD,"2,265",2866,2.11,0,35,ST,"15,460",92.98%,1,2,,,,,,,,
2013-10-24,Wain02,DAD,"2,270",2872,2.77,0,47,ST,"18,840",92.15%,1,2,,,,,,,,
2013-10-24,Wain02,DAD,"2,271",2873,1.76,0,45,ST,"16,580",91.57%,1,2,,,,,,,,
2013-10-24,Wain02,DAD,"2,272",2874,3.3,0,36,ST,"19,000",91.36%,1,2,,,,,,,,
2013-10-24,Wain02,DAD,"2,273",2875,5.71,0,47,ST,"16,760",95.60%,1,2,,,,,,,,
2013-10-24,Wain02,DAD,"2,275",2877,5.49,0,36,ST,"19,600",95.73%,1,2,,,,,,,,
2013-10-09,Fiel05,EB,"1,965",2486,13.25,0,46,EB,"7,700",89.49%,1,2,,,,,,,,
2013-10-26,Grew01,ELBOW,"2,308",2917,8.58,0,67,MX,"49,340",87.12%,1,2,,,,,,,,
2013-10-28,Grew01,ELBOW,"2,314",2922,2.54,0,72,MX,"34,400",80.51%,1,2,,,,,,,,
2013-10-15,Reze01,Ell 1,"2,096",2661,2.22,0,35,HO,"39,660",96.81%,1,2,,,,,,,,
2013-10-16,Reze01,Ell 2,"2,116",2685,0.71,0,36,HO,"39,480",94.53%,1,2,,,,,,,,
2013-10-03,Reze01,Ell 6,"1,896",2389,6.59,0,37,ST,"64,960",90.98%,1,2,,,,,,,,
2013-10-03,Reze01,Ell 7,"",,,,,ST,"","",1,2,,,,,,,,
2013-10-11,Pink01,field,"2,022",2563,1.18,0,55,EB,"16,960",94.09%,1,2,,,,,,,,
2013-10-11,Pink01,field,"2,022",2570,1.18,0,55,EB,"11,960",94.09%,1,2,,,,,,,,
2013-10-29,Coul01,HARW,"2,334",2944,4.41,0,62,MX,"44,280",91.55%,1,2,,,,,,,,
2013-10-29,Coul01,HARW,"2,337",2947,2.99,0,53,MX,"26,420",92.75%,1,2,,,,,,,,
2013-10-31,Coul01,HARW,"2,350",2964,8.94,0,50,MX,"17,180",92.04%,1,2,,,,,,,,
2013-10-15,Dvor01,High 1,"2,099",2664,1.69,0,54,EB,"15,880",92.43%,1,2,,,,,,,,
2013-10-19,Dvor01,High 2,"2,196",2781,0.52,0,47,HO,"15,500",94.48%,1,2,,,,,,,,
2013-10-19,Dvor01,High 2,"2,196",2782,0.52,0,47,HO,"20,520",94.48%,1,2,,,,,,,,
2013-10-19,Dvor01,High 2,"2,196",2783,0.52,0,47,HO,"2,560",94.48%,1,2,,,,,,,,
2013-10-17,Dvor01,High 3,"2,155",2733,0.43,0,38,HO,"18,520",90.96%,1,2,,,,,,,,
2013-10-12,Dvor01,High 4,"2,053",2604,2.32,0,72,EB,"13,940",95.59%,1,2,,,,,,,,
2013-10-10,Smit02,HIGH1,"1,984",2519,3.94,0,37,EB,"50,500",89.50%,1,2,,,,,,,,
2013-10-10,Smit02,HIGH1,"2,006",2530,2.7,0,37,EB,"35,540",86.74%,1,2,,,,,,,,
2013-10-14,Smit02,HIGH2,"2,067",2623,5.49,0,40,ST,"50,560",91.78%,1,2,,,,,,,,
2013-10-14,Smit02,HIGH2,"2,076",2635,2.97,0,45,ST,"50,140",87.75%,1,2,,,,,,,,
2013-10-15,Smit02,HIGH2,"2,094",2658,2.76,0,58,ST,"50,520",89.69%,1,2,,,,,,,,
2013-10-15,Smit02,HIGH3,"2,101",2666,2.44,0,70,ST,"51,120",90.05%,1,2,,,,,,,,
2013-10-15,Smit02,HIGH3,"2,109",2677,2.16,0,41,ST,"51,280",89.56%,1,2,,,,,,,,
2013-11-12,Senn01,Home,"2,401",3040,1.1,0,51,MX,"21,340",90.75%,1,2,,,,,,,,
2013-10-16,Schw01,Home#1,"2,123",2693,7.27,0,36,ST,"45,500",89.23%,1,2,,,,,,,,
2013-10-14,Schw01,Home#2,"2,068",2624,6.43,0,38,ST,"44,480",83.74%,1,2,,,,,,,,
2013-10-10,Schw01,Home#3,"1,986",2518,19.69,0,43,ST,"44,180",79.32%,1,2,,,,,,,,
2013-10-11,Schw01,Home#4,"2,015",2556,10.99,0,45,ST,"43,300",89.43%,1,2,,,,,,,,
2013-10-11,Schw01,Home#4,"2,015",2565,10.99,0,45,ST,"14,600",89.43%,1,2,,,,,,,,
2013-10-12,Pime01,house,"2,043",2587,6.38,0,66,EB,"5,360",80.32%,1,2,,,,,,,,
2013-10-10,Deca01,Joll1,"1,989",2525,15.73,0,23,ST,"42,000",84.94%,1,2,,,,,,,,
2013-10-10,Deca01,Joll1,"2,007",2534,15.06,0,32,ST,"20,140",93.64%,1,2,,,,,,,,
2013-10-19,Deca01,Joll3,"2,182",2761,8.06,0,54,GR,"31,380",86.48%,1,2,,,,,,,,
2013-09-30,Reze01,Lanz 3,"1,855",2340,3.85,0,27,ST,"59,540",92.44%,1,2,,,,,,,,
2013-09-30,Reze01,Lanz 3,"1,856",2341,3.61,0,28,ST,"42,300",93.09%,1,2,,,,,,,,
2013-09-28,Reze01,Lanz 4,"1,851",2336,17.69,0,38,BL,"64,880",85.08%,1,2,,,,,,,,
2013-09-28,Reze01,Lanz 4,"1,852",2337,13.83,0,38,BL,"15,280",75.15%,1,2,,,,,,,,
2013-11-01,Hamb01,Lap 2,"2,355",2969,4.85,0,72,ST,"48,200",89.80%,1,2,,,,,,,,
2013-11-01,Hamb01,Lap 2,"2,360",2975,2.02,0,59,ST,"38,240",93.23%,1,2,,,,,,,,
2013-11-04,Hamb01,Lap 4,"2,368",2986,2.46,0,48,ST,"45,640",94.99%,1,2,,,,,,,,
2013-11-04,Hamb01,Lap 4,"2,370",2989,1.03,0,63,ST,"44,440",95.73%,1,2,,,,,,,,
2013-11-05,Hamb01,Lap 5,"2,376",2998,0.77,0,62,ST,"46,700",97.51%,1,2,,,,,,,,
2013-11-06,Hamb01,Lap 5,"2,378",3001,0.67,0,47,ST,"33,460",95.69%,1,2,,,,,,,,
2013-10-31,Hamb01,Lap1,"2,353",2967,3.84,0,53,HO,"25,280",96.08%,1,2,,,,,,,,
2013-10-01,Mors01,LINE,"1,864",2352,2.48,0,42,EB,"25,500",93.05%,1,2,,,,,,,,
2013-10-01,Mors01,LINE,"1,871",2359,3.64,0,36,EB,"16,740",92.51%,1,2,,,,,,,,
2013-10-18,Cako01,Lower,"2,170",2746,12.66,0,57,OE,"30,460",88.63%,1,2,,,,,,,,
2013-10-10,Deca01,LP1,"1,980",2507,5.55,0,23,ST,"41,840",88.95%,1,2,,,,,,,,
2013-10-10,Deca01,LP1,"1,980",2511,5.55,0,23,ST,"24,640",88.95%,1,2,,,,,,,,
2013-10-11,Deca01,LP2,"2,021",2562,10,0,34,ST,"42,620",88.40%,1,2,,,,,,,,
2013-10-11,Deca01,LP2,"2,031",2575,12.22,0,26,ST,"19,020",90.92%,1,2,,,,,,,,
2013-10-12,Deca01,LP3,"2,050",2596,6.31,0,62,ST,"41,020",96.15%,1,2,,,,,,,,
2013-10-12,Deca01,LP3,"2,059",2614,11.85,0,40,ST,"53,400",93.57%,1,2,,,,,,,,
2013-10-12,Deca01,LP3,"2,062",2607,12.59,0,35,ST,"40,200",95.94%,1,2,,,,,,,,
2013-10-14,Deca01,LP3,"2,062",2620,12.59,0,35,ST,"24,900",95.94%,1,2,,,,,,,,
2013-10-14,Deca01,LP4,"2,070",2625,18.69,0,45,ST,"43,640",86.68%,1,2,,,,,,,,
2013-10-14,Deca01,LP4,"2,074",2633,15.22,0,42,ST,"30,420",86.02%,1,2,,,,,,,,
2013-10-14,Deca01,LP4,"2,080",2640,3.81,0,60,EB,"41,620",87.09%,1,2,,,,,,,,
2013-10-15,Deca01,LP4,"2,085",2647,9.22,0,53,EB,"4,820",72.24%,1,2,,,,,,,,
2013-10-15,Deca01,LP5,"2,091",2655,3.15,0,49,ST,"41,800",93.37%,1,2,,,,,,,,
2013-10-15,Deca01,LP5,"2,097",2662,8.72,0,64,ST,"41,260",90.91%,1,2,,,,,,,,
2013-10-15,Deca01,LP5,"2,106",2672,8,0,66,ST,"40,360",94.67%,1,2,,,,,,,,
2013-10-16,Deca01,LP5,"2,110",2679,9.17,0,30,ST,"32,860",91.47%,1,2,,,,,,,,
2013-10-18,Deca01,LP6,"2,167",2745,11.25,0,47,HO,"44,360",82.06%,1,2,,,,,,,,
2013-10-18,Deca01,LP6,"2,173",2751,11,0,2,HO,"44,740",81.54%,1,2,,,,,,,,
2013-10-21,Deca01,LP7,"2,219",2811,18.65,0,37,HO,"27,280",92.60%,1,2,,,,,,,,
2013-10-23,Deca01,LP7,"2,244",2841,8.03,0,41,HO,"25,800",88.95%,1,2,,,,,,,,
2013-10-22,Deca01,LP8,"",,,,,HO,"","",1,2,,,,,,,,
2013-10-12,Smit02,LSHAW,"2,045",2590,6.2,0,28,ST,"49,320",95.26%,1,2,,,,,,,,
2013-10-12,Smit02,LSHAW,"2,051",2598,4.74,0,33,ST,"39,320",93.67%,1,2,,,,,,,,
2013-10-12,Smit02,LSHAW,"2,051",2601,4.74,0,33,ST,"24,740",93.67%,1,2,,,,,,,,
2013-10-02,Reze01,Lyon 2,"1,876",2365,9.92,0,32,ST,"29,320",87.89%,1,2,,,,,,,,
2013-10-02,Reze01,Lyon 2,"1,876",2369,9.92,0,32,ST,"63,380",87.89%,1,2,,,,,,,,
2013-10-02,Reze01,Lyon 2,"1,884",2374,18.47,0,34,ST,"5,480",84.36%,1,2,,,,,,,,
2013-10-17,Smit02,M-3,"2,157",2724,2.85,0,42,ST,"40,020",86.01%,1,2,,,,,,,,
2013-10-21,Rust01,MarstM,"2,208",2798,4.77,0,62,MX,"19,760",89.24%,1,2,,,,,,,,
2013-10-23,Rust01,MarstM,"2,246",2838,3.6,0,69,EB,"19,720",87.15%,1,2,,,,,,,,
2013-10-23,Pink01,Max,"2,256",2853,5.51,0,48,MC,"7,440",86.57%,1,2,,,,,,,,
2013-10-14,MacL01,MCNB,"2,073",2632,6,0,40,ST,"31,640",94.25%,1,2,,,,,,,,
2013-10-14,MacL01,MCNB,"2,079",2639,4.61,0,36,ST,"30,660",91.39%,1,2,,,,,,,,
2013-10-15,MacL01,MCNB,"2,084",2645,4.54,0,40,ST,"27,320",91.25%,1,2,,,,,,,,
2013-10-15,MacL01,MCNB,"2,084",2646,4.54,0,40,ST,"29,460",91.25%,1,2,,,,,,,,
2013-10-15,MacL01,MCNB,"2,098",2663,3.1,0,41,ST,"5,320",90.66%,1,2,,,,,,,,
2013-10-12,Youn01,Mdw St,"2,037",2581,2.62,0,43,BL,"21,020",93.75%,1,2,,,,,,,,
2013-10-12,Youn01,Mdw St,"2,041",2585,9.78,0,63,BL,"21,500",87.06%,1,2,,,,,,,,
2013-10-12,Youn01,Mdw St,"2,047",2593,4.67,0,62,EB,"21,280",95.98%,1,2,,,,,,,,
2013-10-12,Youn01,Mdw St,"2,047",2603,4.67,0,62,EB,"21,300",95.98%,1,2,,,,,,,,
2013-10-12,Youn01,Mdw St,"2,047",2608,4.67,0,62,EB,"19,800",95.98%,1,2,,,,,,,,
2013-10-04,Hamb03,MEL A1,"1,903",2402,2.65,0,25,ST,"38,420",96.88%,1,2,,,,,,,,
2013-10-21,Hamb03,MEL A2,"2,224",2816,0.51,0,37,ST,"57,040",96.88%,1,2,,,,,,,,
2013-10-21,Hamb03,MEL A2,"2,224",2819,0.51,0,37,ST,"18,860",96.88%,1,2,,,,,,,,
2013-10-22,Hamb03,MEL A3,"2,228",2821,3.35,2,29,ST,"58,140",92.77%,1,2,,,,,,,,
2013-10-22,Hamb03,MEL A3,"2,229",2822,0.19,0,30,ST,"12,960",96.61%,1,2,,,,,,,,
2013-10-03,Hamb03,MEL A6,"1,891",2382,0,0,35,BL,"44,580",90.01%,1,2,,,,,,,,
2013-11-08,Deca01,Merry2,"2,387",3016,1.2,0,48,HO,"41,640",91.39%,1,2,,,,,,,,
2013-11-12,Deca01,Merry3,"2,397",3034,18.72,0,57,HO,"14,260",80.95%,1,2,,,,,,,,
2013-10-17,Pink01,Mil#1,"2,147",2720,4.91,0,45,ST,"18,020",83.01%,1,2,,,,,,,,
2013-10-17,Pink01,Mil#1,"2,159",2736,9.56,0,48,ST,"16,560",89.10%,1,2,,,,,,,,
2013-10-18,Pink01,Mil#2,"2,174",2752,3.1,0,38,ST,"17,560",90.38%,1,2,,,,,,,,
2013-10-18,Pink01,Mil#2,"2,178",2756,5.24,0,39,ST,"16,120",91.68%,1,2,,,,,,,,
2013-10-19,Pink01,Mil#3,"2,183",2762,8.92,0,33,ST,"17,400",94.57%,1,2,,,,,,,,
2013-10-19,Pink01,Mil#3,"2,186",2765,6.12,0,33,ST,"16,040",92.91%,1,2,,,,,,,,
2013-10-19,Pink01,Mil#3,"2,186",2769,6.12,0,33,ST,"17,820",92.91%,1,2,,,,,,,,
2013-10-19,Pink01,Mil#3,"2,190",2775,4.47,0,35,ST,"13,260",90.57%,1,2,,,,,,,,
2013-10-21,Hamb01,MM,"2,207",2799,3.4,0,56,MX,"46,380",96.25%,1,2,,,,,,,,
2013-10-21,Hamb01,MM,"2,214",2806,2.81,0,38,MX,"29,580",94.21%,1,2,,,,,,,,
2013-09-12,Deca01,MP10,"1,809",2290,2.7,0,21,EB,"29,260",93.24%,1,2,,,,,,,,
2013-09-13,Deca01,MP11,"1,811",2292,1.36,0,29,EB,"32,760",96.11%,1,2,,,,,,,,
2013-10-04,Deca01,MP1A,"1,900",2399,11.05,0,31,ST,"35,380",92.41%,1,2,,,,,,,,
2013-10-04,Deca01,MP1B,"1,909",2410,9.05,0,35,ST,"40,240",94.99%,1,2,,,,,,,,
2013-10-04,Deca01,MP1B,"1,910",2411,4.11,0,30,ST,"39,960",94.33%,1,2,,,,,,,,
2013-10-05,Deca01,MP1B,"1,915",2416,1.43,0,41,ST,"39,180",95.40%,1,2,,,,,,,,
2013-10-05,Deca01,MP2,"1,919",2420,4.39,0,36,ST,"41,560",93.07%,1,2,,,,,,,,
2013-10-05,Deca01,MP2,"1,919",2422,4.39,0,36,ST,"37,160",93.07%,1,2,,,,,,,,
2013-09-13,Deca01,MP4,"1,812",2294,4.7,0,15,ST,"12,200",78.40%,1,2,,,,,,,,
2013-09-12,Deca01,MP9,"1,807",2288,2.5,0,25,EB,"24,740",93.11%,1,2,,,,,,,,
2013-10-20,Hamb03,OLD,"2,199",2789,4.64,0,29,ST,"23,900",91.48%,1,2,,,,,,,,
2013-10-25,Will01,OLD C,"2,292",2896,3.89,0,49,HO,"44,300",84.44%,1,2,,,,,,,,
2013-10-25,Will01,OLD C,"2,298",2904,6.3,0,43,HO,"45,780",91.01%,1,2,,,,,,,,
2013-10-26,Will01,OLD C,"2,305",2914,7.6,0,37,HO,"32,200",84.19%,1,2,,,,,,,,
2013-10-23,Pink01,Orig.,"2,243",2840,2.36,0,45,HO,"14,520",92.39%,1,2,,,,,,,,
2013-10-17,Deca03,OuO,"2,146",2721,0,0,,OS,"1,440",96.94%,1,2,,,,,,,,
2013-10-28,Deca03,OuO,"2,315",2925,0,0,,OS,"1,500",98.13%,1,2,,,,,,,,
2013-11-11,Deca03,OuO,"2,393",3028,0,0,,OS,"2,140",99.30%,1,2,,,,,,,,
2013-11-25,Deca03,OuO,"2,434",3098,0,0,,OH,"2,000",101.36%,1,2,,,,,,,,
2013-11-25,Deca03,OuO,"2,434",3099,0,0,,OH,200,101.36%,1,2,,,,,,,,
2013-10-09,Paqu01,Pierce,"1,973",2498,7.01,0,52,EB,"38,380",91.06%,1,2,,,,,,,,
2013-11-12,Pill01,PLYP,"2,400",3038,3.58,0,39,ST,"21,220",88.94%,1,2,,,,,,,,
2013-10-03,Hamb01,Pond V,"1,892",2384,3.16,0,54,EB,"24,420",94.25%,1,2,,,,,,,,
2013-10-03,Pink01,Ramp,"1,898",2394,2.54,0,38,EB,"13,140",93.27%,1,2,,,,,,,,
2013-10-07,Pink01,Reserv,"1,929",2433,2.06,0,51,EB,"15,420",93.18%,1,2,,,,,,,,
2013-10-07,Pink01,Reserv,"1,929",2434,2.06,0,51,EB,"9,120",93.18%,1,2,,,,,,,,
2013-10-17,Liff01,RLC,"2,143",2717,3.45,0,30,ST,"9,780",82.15%,1,2,,,,,,,,
2013-10-18,Liff01,RLC,"2,175",2753,7.7,0,44,MX,"18,360",87.58%,1,2,,,,,,,,
2013-10-20,Liff01,RLC,"2,204",2794,3.06,0,41,MX,"12,280",88.63%,1,2,,,,,,,,
2013-10-21,Liff01,RLC,"2,223",2815,2.83,0,37,MX,"16,760",87.64%,1,2,,,,,,,,
2013-10-10,Pink01,road,"1,997",2537,5.27,0,53,EB,"14,020",89.51%,1,2,,,,,,,,
2013-10-14,Grew02,ROCK,"2,072",2629,2.74,0,35,ST,"42,100",93.37%,1,2,,,,,,,,
2013-10-15,Grew02,ROCK,"2,087",2650,5.02,0,40,ST,"44,740",91.56%,1,2,,,,,,,,
2013-10-17,Grew02,ROCK,"2,141",2715,1.98,0,55,EB,"32,840",93.09%,1,2,,,,,,,,
2013-10-17,Grew02,ROCK,"2,151",2728,5.05,0,43,EB,"22,300",92.71%,1,2,,,,,,,,
2013-10-05,Padu01,Rock#2,"1,922",2424,3.47,0,37,BL,"4,500",94.64%,1,2,,,,,,,,
2013-10-16,Padu01,Rock#3,"2,122",2692,2.09,0,43,MX,"15,900",91.99%,1,2,,,,,,,,
2013-10-16,Padu01,Rock#3,"2,127",2698,2,0,36,ST,"15,560",94.51%,1,2,,,,,,,,
2013-10-16,Padu01,Rock#3,"2,131",2702,1.44,0,34,ST,"14,020",92.20%,1,2,,,,,,,,
2013-10-16,Padu01,Rock#3,"2,135",2706,3.28,0,28,ST,"4,780",91.15%,1,2,,,,,,,,
2013-10-08,Padu01,Rock#4,"1,954",2468,2.02,0,45,EB,"8,740",92.43%,1,2,,,,,,,,
2013-10-11,Padu01,Rock#4,"2,023",2564,3.16,0,28,ST,"15,580",94.56%,1,2,,,,,,,,
2013-10-12,Padu01,Rock#7,"2,049",2595,6.72,0,42,ST,"1,760",91.14%,1,2,,,,,,,,
2013-10-23,Deca01,ROUN1,"2,261",2859,6.52,0,38,ST,"31,020",93.57%,1,2,,,,,,,,
2013-10-21,Deca01,ROUN10,"2,213",2805,7.73,0,42,MX,"16,980",83.50%,1,2,,,,,,,,
2013-10-23,Deca01,ROUN11,"2,251",2847,7.81,0,36,ST,"41,460",92.48%,1,2,,,,,,,,
2013-10-23,Deca01,ROUN11,"2,251",2854,7.81,0,36,ST,"40,120",92.48%,1,2,,,,,,,,
2013-10-24,Deca01,ROUN2,"2,267",2868,18.02,0,48,HO,"39,820",91.89%,1,2,,,,,,,,
2013-10-24,Deca01,ROUN2,"2,276",2878,10.1,0,36,ST,"45,820",81.84%,1,2,,,,,,,,
2013-10-24,Deca01,ROUN2,"2,276",2880,10.1,0,36,ST,"11,960",81.84%,1,2,,,,,,,,
2013-10-22,Deca01,ROUN6,"2,227",2820,10.74,0,22,HO,"28,020",90.12%,1,2,,,,,,,,
2013-10-22,Deca01,ROUN7,"2,241",2837,6.45,0,40,HO,"22,600",80.26%,1,2,,,,,,,,
2013-10-28,Wils01,RT 28,"2,320",2930,10.56,0,52,MX,"32,700",91.71%,1,2,,,,,,,,
2013-10-25,Pink01,Sand,"2,281",2884,5.9,0,31,HO,"7,760",78.90%,1,2,,,,,,,,
2013-10-14,Rigg01,square,"2,077",2636,12.59,0,37,ST,"11,540",79.68%,1,2,,,,,,,,
2013-10-15,Fiel05,ST,"2,100",2665,5.66,0,48,ST,"19,920",96.45%,1,2,,,,,,,,
2013-10-15,Fiel05,ST,"2,104",2670,4.68,0,44,ST,"14,820",97.81%,1,2,,,,,,,,
2013-10-15,Fiel05,ST,"2,108",2678,5.1,0,48,ST,"17,300",96.64%,1,2,,,,,,,,
2013-10-07,Zani01,ST 2,"1,938",2443,2.64,0,44,EB,"16,420",92.13%,1,2,,,,,,,,
2013-10-07,Zani01,ST 2,"1,943",2449,2.88,0,50,EB,"12,700",92.68%,1,2,,,,,,,,
2013-10-04,Zani01,ST 4,"1,908",2409,1.29,0,42,BL,"16,540",96.10%,1,2,,,,,,,,
2013-10-04,Zani01,ST 4,"1,911",2412,3.6,0,49,BL,"16,360",94.52%,1,2,,,,,,,,
2013-10-04,Zani01,ST 5,"1,904",2404,1.97,0,37,BL,"44,680",97.20%,1,2,,,,,,,,
2013-10-04,Zani01,ST 5,"1,904",2406,1.97,0,37,BL,"17,180",97.20%,1,2,,,,,,,,
2013-10-01,Zani01,ST 6,"1,872",2360,1.97,0,45,BL,"43,500",97.49%,1,2,,,,,,,,
2013-10-02,Zani01,ST 6,"1,878",2367,1.2,0,39,BL,"17,960",95.53%,1,2,,,,,,,,
2013-10-02,Zani01,ST 6,"1,881",2371,2.28,0,39,BL,"10,240",94.27%,1,2,,,,,,,,
2013-09-30,Zani01,ST 7A,"1,853",2338,0.37,0,30,BL,"41,240",96.33%,1,2,,,,,,,,
2013-09-30,Zani01,ST 7A,"1,857",2342,2.12,0,34,BL,"32,380",96.78%,1,2,,,,,,,,
2013-09-30,Zani01,ST 7A,"1,859",2345,1.35,0,39,BL,"41,720",95.53%,1,2,,,,,,,,
2013-09-30,Zani01,ST 7A,"1,859",2346,1.35,0,39,BL,"17,400",95.53%,1,2,,,,,,,,
2013-10-01,Zani01,ST 7A,"1,873",2361,1,0,35,BL,"16,920",96.87%,1,2,,,,,,,,
2013-10-03,Zani01,ST 8,"1,895",2388,4.93,0,33,BL,"43,980",95.32%,1,2,,,,,,,,
2013-11-12,Deca01,STU5,"2,399",3037,16.02,0,40,ST,"7,820",71.05%,1,2,,,,,,,,
2013-10-20,Pink01,Swamp,"2,206",2797,0.15,0,38,HO,"11,140",93.37%,1,2,,,,,,,,
2013-10-28,Beat01,Upspl,"2,319",2929,5.09,0,37,HO,"4,360",83.65%,1,2,,,,,,,,
2013-10-11,Smit02,USHAW,"2,017",2558,7.37,0,27,ST,"49,420",86.56%,1,2,,,,,,,,
2013-10-11,Smit02,USHAW,"2,025",2567,7,0,23,ST,"51,100",90.29%,1,2,,,,,,,,
2013-10-11,Smit02,USHAW,"2,035",2573,7,0,39,ST,"45,440",86.84%,1,2,,,,,,,,
2013-10-22,Hamb03,winn,"2,236",2831,2.08,0,25,ST,"29,060",97.62%,1,2,,,,,,,,
2013-10-26,Hamb03,winn,"2,303",2909,7.53,0,45,EB,"41,440",93.35%,1,2,,,,,,,,
2013-10-26,Hamb03,winn,"2,306",2915,6.58,0,40,ST,"40,680",94.29%,1,2,,,,,,,,
2013-09-23,Deca03,ZPD,"1,814",2296,10.9,0,26,PD,"3,880",95.21%,1,2,,,,,,,,
2013-09-23,Deca03,ZPD,"1,817",2299,4,0,14,PD,"9,920",99.39%,1,2,,,,,,,,
2013-09-24,Deca03,ZPD,"1,820",2302,0,0,,PD,"5,580",98.89%,1,2,,,,,,,,
2013-09-24,Deca03,ZPD,"1,830",2312,0,0,,PD,"11,300",99.73%,1,2,,,,,,,,
2013-09-26,Deca03,ZPD,"1,840",2322,0,0,,PD,"4,840",98.49%,1,2,,,,,,,,
2013-09-27,Deca03,ZPD,"1,840",2329,0,0,,PD,940,98.49%,1,2,,,,,,,,
2013-09-27,Deca03,ZPD,"1,848",2332,0,0,,PD,"5,440",99.26%,1,2,,,,,,,,
2013-09-30,Deca03,ZPD,"1,854",2339,0,0,,PD,"3,780",97.27%,1,2,,,,,,,,
2013-09-30,Deca03,ZPD,"1,854",2343,0,0,,PD,"3,660",97.27%,1,2,,,,,,,,
2013-10-01,Deca03,ZPD,"1,874",2362,0,0,,PD,"11,060",98.55%,1,2,,,,,,,,
2013-10-02,Deca03,ZPD,"1,874",2363,0,0,,PD,"3,460",98.55%,1,2,,,,,,,,
2013-10-02,Deca03,ZPD,"1,883",2373,0,0,,PD,"1,580",91.90%,1,2,,,,,,,,
2013-10-02,Deca03,ZPD,"1,888",2379,0,0,,PD,"3,040",96.85%,1,2,,,,,,,,
2013-10-03,Deca03,ZPD,"1,888",2383,0,0,,PD,880,96.85%,1,2,,,,,,,,
2013-10-03,Deca03,ZPD,"1,888",2392,0,0,,PD,"4,500",96.85%,1,2,,,,,,,,
2013-10-03,Deca03,ZPD,"1,888",2393,0,0,,PD,"1,240",96.85%,1,2,,,,,,,,
2013-10-04,Deca03,ZPD,"1,888",2398,0,0,,PD,"4,340",96.85%,1,2,,,,,,,,
2013-10-04,Deca03,ZPD,"1,888",2403,0,0,,PD,"1,820",96.85%,1,2,,,,,,,,
2013-10-04,Deca03,ZPD,"1,913",2413,0,0,,PD,"4,200",95.36%,1,2,,,,,,,,
2013-10-07,Deca03,ZPD,"1,935",2440,0,0,,PD,"6,480",96.20%,1,2,,,,,,,,
2013-10-07,Deca03,ZPD,"1,935",2447,0,0,,PD,"1,020",96.20%,1,2,,,,,,,,
2013-10-07,Deca03,ZPD,"1,935",2452,0,0,,PD,"4,360",96.20%,1,2,,,,,,,,
2013-10-08,Deca03,ZPD,"1,935",2457,0,0,,PD,"2,920",96.20%,1,2,,,,,,,,
2013-10-08,Deca03,ZPD,"1,935",2465,0,0,,PD,"3,220",96.20%,1,2,,,,,,,,
2013-10-08,Deca03,ZPD,"1,935",2470,0,0,,PD,"3,200",96.20%,1,2,,,,,,,,
2013-10-08,Deca03,ZPD,"1,935",2474,0,0,,PD,420,96.20%,1,2,,,,,,,,
2013-10-09,Deca03,ZPD,"1,935",2484,0,0,,PD,"3,240",96.20%,1,2,,,,,,,,
2013-10-10,Deca03,ZPD,"1,979",2508,0,0,,PD,"2,300",97.68%,1,2,,,,,,,,
2013-10-10,Deca03,ZPD,"1,979",2516,0,0,,PD,"10,100",97.68%,1,2,,,,,,,,
2013-10-10,Deca03,ZPD,"1,979",2524,0,0,,PD,"4,340",97.68%,1,2,,,,,,,,
2013-10-14,Deca03,ZPD,"2,064",2619,4.07,0,27,PD,"1,200",91.91%,1,2,,,,,,,,
2013-10-14,Deca03,ZPD,"2,064",2631,4.07,0,27,PD,400,91.91%,1,2,,,,,,,,
2013-10-14,Deca03,ZPD,"2,064",2644,4.07,0,27,PD,"4,560",91.91%,1,2,,,,,,,,
2013-10-15,Deca03,ZPD,"2,064",2654,4.07,0,27,PD,"2,820",91.91%,1,2,,,,,,,,
